Experiment,Date,Ping_Target,Tracked_Interface,Fail_Start_Time,Fail_End_Time,Failover_Duration_sec,Ping_Loss_Duration_sec,Total_Pings,Successful_Pings,Lost_Pings,Packet_Loss_Percent,Avg_Latency_ms,Min_Latency_ms,Max_Latency_ms,CPU_Before,CPU_After,Jitter_ms,Median_Latency_ms,Latency_95th_ms,Latency_99th_ms
484,2025-12-12 05:31:24,1.1.1.1,GigabitEthernet0/0,2.264,11.373,9.1088,9.1088,133,124,9,6.7669172932330826,7.508393256895004,4.477024078369141,20.282506942749023,2.0,7.0,2.184,7.032,11.362,14.585
485,2025-12-12 05:31:54,1.1.1.1,GigabitEthernet0/0,2.207,12.326,10.1196,10.1196,130,120,10,7.6923076923076925,7.7644844849904375,4.02379035949707,25.675535202026367,3.0,6.0,2.647,7.228,10.678,16.298
486,2025-12-12 05:32:25,1.1.1.1,GigabitEthernet0/0,2.286,12.406,10.1201,10.1201,139,129,10,7.194244604316546,7.074019705602365,4.40669059753418,12.476205825805664,2.0,2.0,1.571,6.722,10.397,11.337
487,2025-12-12 05:32:55,1.1.1.1,GigabitEthernet0/0,2.32,11.428,9.1081,9.1081,141,132,9,6.382978723404255,6.700058778127034,0,13.845682144165039,1.0,6.0,1.488,6.399,9.204,10.122
488,2025-12-12 05:33:25,1.1.1.1,GigabitEthernet0/0,2.253,12.373,10.1199,10.1199,129,119,10,7.751937984496124,8.11085380425974,4.764318466186523,32.02652931213379,1.0,2.0,4.937,6.571,19.819,29.037
489,2025-12-12 05:33:56,1.1.1.1,GigabitEthernet0/0,2.274,11.383,9.1095,9.1095,140,131,9,6.428571428571428,6.546639304124672,3.6056041717529297,10.043621063232422,3.0,7.0,1.205,6.509,8.837,9.717
490,2025-12-12 05:34:26,1.1.1.1,GigabitEthernet0/0,2.236,11.346,9.1104,9.1104,133,124,9,6.7669172932330826,7.325118587863061,4.133701324462891,14.783382415771484,1.0,7.0,2.025,6.947,11.198,12.475
491,2025-12-12 05:34:56,1.1.1.1,GigabitEthernet0/0,2.348,12.468,10.1203,10.1203,133,123,10,7.518796992481203,8.269730622206277,4.255056381225586,31.008243560791016,1.0,8.0,4.981,6.988,12.374,28.578
492,2025-12-12 05:35:27,1.1.1.1,GigabitEthernet0/0,2.254,12.376,10.1221,10.1221,138,128,10,7.246376811594203,6.965078413486481,4.202127456665039,11.824846267700195,2.0,7.0,1.426,6.634,9.421,10.305
493,2025-12-12 05:35:58,1.1.1.1,GigabitEthernet0/0,2.275,14.422,12.1471,12.1471,139,127,12,8.633093525179856,7.184569291242465,4.452228546142578,15.370845794677734,2.0,2.0,1.893,6.831,10.739,12.979
494,2025-12-12 05:36:30,1.1.1.1,GigabitEthernet0/0,2.223,12.345,10.1226,10.1226,139,129,10,7.194244604316546,6.545883740565573,4.225254058837891,12.562036514282227,0.0,3.0,1.323,6.22,9.168,10.96
495,2025-12-12 05:37:01,1.1.1.1,GigabitEthernet0/0,2.336,12.461,10.1246,10.1246,136,126,10,7.352941176470589,7.8374942143758135,4.025459289550781,14.668941497802734,5.0,7.0,1.879,7.539,11.6,13.681
496,2025-12-12 05:37:32,1.1.1.1,GigabitEthernet0/0,2.215,12.338,10.1228,10.1228,130,120,10,7.6923076923076925,7.87586768468221,4.534006118774414,27.373790740966797,2.0,8.0,3.381,7.065,11.155,22.415
497,2025-12-12 05:38:03,1.1.1.1,GigabitEthernet0/0,2.263,11.373,9.1095,9.1095,135,126,9,6.666666666666667,7.302834874107724,3.6809444427490234,14.154434204101562,1.0,4.0,1.74,6.952,10.528,11.163
498,2025-12-12 05:38:33,1.1.1.1,GigabitEthernet0/0,2.223,10.32,8.0974,8.0974,131,123,8,6.106870229007633,7.441212491291325,4.512786865234375,16.248464584350586,2.0,3.0,1.972,7.007,11.082,12.542
499,2025-12-12 05:39:01,1.1.1.1,GigabitEthernet0/0,2.208,12.33,10.1218,10.1218,120,110,10,8.333333333333332,9.195442633195357,4.407167434692383,31.19826316833496,1.0,2.0,4.863,7.625,20.496,24.392
500,2025-12-12 05:39:32,1.1.1.1,GigabitEthernet0/0,2.272,12.394,10.1216,10.1216,135,125,10,7.4074074074074066,7.475337982177734,4.428625106811523,15.738248825073242,1.0,,1.825,7.164,10.992,12.162
