Experiment,Date,Ping_Target,Tracked_Interface,Fail_Start_Time,Fail_End_Time,Failover_Duration_sec,Ping_Loss_Duration_sec,Total_Pings,Successful_Pings,Lost_Pings,Packet_Loss_Percent,Avg_Latency_ms,Min_Latency_ms,Max_Latency_ms,CPU_Before,CPU_After,Jitter_ms,Median_Latency_ms,Latency_95th_ms,Latency_99th_ms
474,2025-12-12 17:14:59,1.1.1.1,GigabitEthernet0/0,2.307,6.356,4.0486,4.0486,133,129,4,3.007518796992481,7.081800653028858,4.90570068359375,11.53254508972168,3.0,15.0,1.23,6.927,9.296,10.791
475,2025-12-12 17:15:23,1.1.1.1,GigabitEthernet0/0,2.306,6.355,4.0488,4.0488,131,127,4,3.0534351145038165,7.374958729180764,5.034446716308594,14.600038528442383,3.0,14.0,1.682,7.003,10.475,12.831
476,2025-12-12 17:15:48,1.1.1.1,GigabitEthernet0/0,2.297,5.333,3.0361,3.0361,127,124,3,2.3622047244094486,7.81855083280994,4.76527214050293,15.651941299438477,1.0,7.0,1.675,7.666,10.568,12.265
477,2025-12-12 17:16:12,1.1.1.1,GigabitEthernet0/0,2.254,5.29,3.0363,3.0363,129,126,3,2.3255813953488373,7.203007501269144,4.150629043579102,19.155263900756836,1.0,13.0,1.759,7.086,9.514,11.712
478,2025-12-12 17:16:36,1.1.1.1,GigabitEthernet0/0,2.247,6.295,4.048,4.048,126,122,4,3.1746031746031744,7.73780463171787,4.755973815917969,14.223098754882812,3.0,11.0,1.423,7.549,9.698,10.538
479,2025-12-12 17:17:00,1.1.1.1,GigabitEthernet0/0,2.281,6.33,4.0496,4.0496,129,125,4,3.10077519379845,7.463010787963867,4.574060440063477,11.377573013305664,3.0,15.0,1.33,7.331,9.982,10.442
480,2025-12-12 17:17:25,1.1.1.1,GigabitEthernet0/0,2.215,6.263,4.0485,4.0485,122,118,4,3.278688524590164,8.05418168084096,4.120349884033203,23.513078689575195,5.0,12.0,3.47,7.212,15.381,21.779
481,2025-12-12 17:17:50,1.1.1.1,GigabitEthernet0/0,2.268,6.318,4.0505,4.0505,123,119,4,3.2520325203252036,8.292753155491933,4.175424575805664,34.624338150024414,2.0,7.0,4.742,6.95,22.131,24.817
482,2025-12-12 17:18:15,1.1.1.1,GigabitEthernet0/0,2.232,6.281,4.0484,4.0484,124,120,4,3.225806451612903,7.886060078938802,4.616022109985352,22.296905517578125,2.0,8.0,3.057,7.096,12.808,20.33
483,2025-12-12 17:18:39,1.1.1.1,GigabitEthernet0/0,2.241,6.29,4.0487,4.0487,130,126,4,3.076923076923077,7.125428744724819,5.050182342529297,13.477087020874023,3.0,13.0,1.484,6.832,9.675,12.403
484,2025-12-12 17:19:04,1.1.1.1,GigabitEthernet0/0,2.22,5.256,3.0362,3.0362,124,121,3,2.4193548387096775,7.735869116034389,4.410266876220703,27.14395523071289,2.0,12.0,2.539,7.259,11.273,13.114
485,2025-12-12 17:19:28,1.1.1.1,GigabitEthernet0/0,2.301,6.349,4.048,4.048,131,127,4,3.0534351145038165,7.386464772261973,5.014896392822266,11.353492736816406,6.0,11.0,1.386,7.248,9.836,11.086
486,2025-12-12 17:19:52,1.1.1.1,GigabitEthernet0/0,2.238,6.286,4.0481,4.0481,126,122,4,3.1746031746031744,7.619310597904393,3.536224365234375,17.259597778320312,2.0,9.0,2.223,7.166,10.507,15.71
487,2025-12-12 17:20:17,1.1.1.1,GigabitEthernet0/0,2.244,6.292,4.0481,4.0481,124,120,4,3.225806451612903,7.931407292683919,4.328250885009766,16.507387161254883,2.0,8.0,2.122,7.418,12.152,14.313
488,2025-12-12 17:20:42,1.1.1.1,GigabitEthernet0/0,2.356,6.403,4.0476,4.0476,136,132,4,2.941176470588235,7.159196969234582,4.581689834594727,13.663768768310547,1.0,13.0,1.431,6.884,9.523,10.599
489,2025-12-12 17:21:06,1.1.1.1,GigabitEthernet0/0,2.246,6.294,4.0473,4.0473,123,119,4,3.2520325203252036,8.124187213032185,4.465341567993164,24.15180206298828,2.0,10.0,2.667,7.558,13.762,14.542
490,2025-12-12 17:21:31,1.1.1.1,GigabitEthernet0/0,2.237,6.285,4.0487,4.0487,129,125,4,3.10077519379845,7.248815536499023,4.006862640380859,12.346267700195312,2.0,9.0,1.523,6.935,9.685,11.841
491,2025-12-12 17:21:56,1.1.1.1,GigabitEthernet0/0,2.264,6.315,4.0513,4.0513,123,119,4,3.2520325203252036,8.231064852546243,4.101037979125977,31.92424774169922,1.0,13.0,4.488,6.924,21.45,24.189
492,2025-12-12 17:22:21,1.1.1.1,GigabitEthernet0/0,2.235,6.282,4.0476,4.0476,116,112,4,3.4482758620689653,9.230068751743861,4.855632781982422,34.40570831298828,3.0,13.0,4.776,7.617,19.643,22.798
493,2025-12-12 17:22:45,1.1.1.1,GigabitEthernet0/0,2.241,6.289,4.0478,4.0478,130,126,4,3.076923076923077,7.1529377074468705,4.11534309387207,13.791799545288086,2.0,8.0,1.504,6.836,9.842,12.088
494,2025-12-12 17:23:10,1.1.1.1,GigabitEthernet0/0,2.286,6.335,4.0491,4.0491,124,120,4,3.225806451612903,8.266979455947876,4.320383071899414,45.09305953979492,4.0,6.0,5.312,7.338,12.082,30.359
495,2025-12-12 17:23:35,1.1.1.1,GigabitEthernet0/0,2.283,5.32,3.0375,3.0375,125,122,3,2.4,7.979168266546531,5.065679550170898,27.591228485107422,3.0,13.0,3.721,7.024,13.09,23.255
496,2025-12-12 17:23:58,1.1.1.1,GigabitEthernet0/0,2.288,5.325,3.0362,3.0362,133,130,3,2.2556390977443606,6.896051993736854,4.541873931884766,13.962030410766602,1.0,15.0,1.425,6.638,9.086,11.058
497,2025-12-12 17:24:22,1.1.1.1,GigabitEthernet0/0,2.374,6.422,4.0472,4.0472,132,128,4,3.0303030303030303,7.792633026838303,4.807472229003906,14.580726623535156,2.0,8.0,1.889,7.36,11.777,12.891
498,2025-12-12 17:24:47,1.1.1.1,GigabitEthernet0/0,2.31,6.359,4.0489,4.0489,135,131,4,2.9629629629629632,6.86667165683426,4.017829895019531,10.99395751953125,2.0,8.0,1.234,6.682,9.337,9.936
499,2025-12-12 17:25:12,1.1.1.1,GigabitEthernet0/0,2.28,5.316,3.037,3.037,133,130,3,2.2556390977443606,6.891301962045523,4.248857498168945,12.573480606079102,2.0,13.0,1.376,6.603,9.233,10.674
500,2025-12-12 17:25:35,1.1.1.1,GigabitEthernet0/0,2.287,5.327,3.0402,3.0402,131,128,3,2.2900763358778624,7.206665351986885,4.77290153503418,10.76364517211914,2.0,12.0,1.176,7.159,9.006,9.507
